,BTC/USDT,ETH/USDT,XRP/USDT,LTC/USDT,LINK/USDT,DOGE/USDT,TRX/USDT,BCH/USDT,XMR/USDT,EOS/USDT
599,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
600,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
601,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
602,"(0, 1, 1)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
603,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
604,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(2, 1, 2)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
605,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
606,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
607,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
608,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
609,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
610,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
611,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
612,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
613,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
614,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
615,"(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
616,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
617,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
618,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
619,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
620,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
621,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
622,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
623,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
624,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
625,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
626,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
627,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
628,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
629,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
630,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
631,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
632,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
633,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
634,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
635,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
636,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
637,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
638,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
639,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
640,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
641,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
642,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
643,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
644,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 2, 1)","(0, 1, 0)"
645,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)"
646,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)"
647,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)"
648,"(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)"
649,"(0, 1, 0)","(1, 1, 0)","(0, 1, 1)","(1, 1, 0)","(2, 0, 2)","(0, 1, 0)","(2, 1, 2)","(2, 0, 0)","(1, 0, 0)","(3, 0, 0)"
650,"(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 0)","(2, 0, 2)","(0, 1, 0)","(0, 1, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)"
651,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 2)","(3, 1, 2)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)"
652,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 3)","(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)"
653,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 4)","(0, 1, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)"
654,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)"
655,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)"
656,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
657,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
658,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
659,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
660,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)"
661,"(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)"
662,"(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)"
663,"(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)"
664,"(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 3)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)"
665,"(1, 0, 0)","(0, 2, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)"
666,"(1, 0, 0)","(0, 2, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
667,"(1, 0, 0)","(1, 2, 1)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(2, 0, 1)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)"
668,"(0, 1, 0)","(1, 2, 1)","(0, 1, 0)","(1, 2, 1)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)"
669,"(0, 1, 0)","(1, 2, 1)","(0, 1, 0)","(1, 2, 1)","(0, 1, 0)","(0, 2, 1)","(1, 0, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)"
670,"(0, 1, 0)","(1, 2, 1)","(0, 2, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
671,"(0, 1, 0)","(1, 2, 1)","(0, 2, 2)","(0, 1, 0)","(0, 2, 1)","(0, 1, 0)","(2, 0, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
672,"(0, 1, 0)","(0, 2, 2)","(0, 2, 2)","(1, 2, 1)","(0, 1, 0)","(2, 2, 6)","(2, 0, 1)","(2, 1, 2)","(2, 1, 2)","(0, 1, 0)"
673,"(0, 1, 0)","(0, 2, 2)","(3, 2, 1)","(1, 2, 1)","(2, 1, 2)","(2, 2, 1)","(0, 1, 0)","(0, 1, 1)","(2, 1, 2)","(0, 1, 0)"
674,"(0, 1, 0)","(1, 2, 1)","(2, 2, 1)","(1, 2, 1)","(0, 2, 2)","(2, 2, 1)","(1, 1, 1)","(0, 1, 1)","(2, 1, 2)","(0, 1, 0)"
675,"(0, 1, 0)","(1, 2, 1)","(6, 2, 1)","(0, 1, 0)","(1, 2, 1)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)"
676,"(0, 1, 0)","(0, 2, 1)","(3, 2, 2)","(0, 1, 0)","(1, 2, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)"
677,"(0, 1, 0)","(0, 2, 1)","(0, 1, 0)","(0, 1, 0)","(1, 2, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)"
678,"(0, 1, 0)","(0, 2, 2)","(3, 2, 1)","(0, 1, 0)","(1, 2, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)"
679,"(0, 1, 0)","(1, 2, 1)","(0, 1, 0)","(1, 1, 1)","(1, 2, 1)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
680,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 2, 1)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
681,"(2, 1, 2)","(0, 2, 2)","(0, 1, 0)","(0, 1, 0)","(0, 2, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
682,"(2, 1, 2)","(1, 2, 1)","(0, 1, 0)","(0, 1, 0)","(1, 2, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
683,"(1, 2, 1)","(0, 2, 2)","(0, 1, 0)","(1, 2, 1)","(1, 2, 1)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(2, 1, 2)","(0, 1, 0)"
684,"(2, 1, 2)","(1, 2, 1)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)"
685,"(0, 1, 0)","(0, 2, 1)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
686,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
687,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
688,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
689,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
690,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
691,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
692,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(4, 2, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
693,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 2, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
694,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(4, 2, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
695,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 2, 1)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)"
696,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
697,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
698,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
699,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
700,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
701,"(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
702,"(2, 1, 2)","(2, 1, 2)","(3, 1, 3)","(1, 1, 0)","(2, 1, 2)","(2, 1, 2)","(1, 1, 0)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)"
703,"(2, 1, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 0)","(2, 1, 2)","(1, 1, 0)","(1, 1, 0)","(4, 1, 2)","(2, 1, 2)","(1, 1, 0)"
704,"(1, 1, 0)","(1, 1, 0)","(2, 0, 1)","(1, 1, 0)","(2, 1, 2)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)","(0, 1, 0)","(1, 1, 0)"
705,"(1, 1, 0)","(1, 1, 0)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(1, 1, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
706,"(1, 1, 1)","(1, 1, 0)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(1, 1, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
707,"(1, 1, 0)","(1, 1, 0)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
708,"(1, 1, 1)","(1, 1, 1)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(1, 1, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
709,"(1, 1, 1)","(1, 1, 1)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(1, 1, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
710,"(1, 1, 1)","(1, 1, 1)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(2, 0, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
711,"(1, 1, 1)","(1, 1, 1)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(2, 0, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
712,"(2, 0, 1)","(1, 1, 1)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(2, 0, 1)","(1, 1, 1)","(1, 1, 1)","(1, 1, 1)"
713,"(2, 0, 1)","(1, 1, 1)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 1)","(2, 0, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
714,"(2, 0, 1)","(1, 1, 1)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(2, 0, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
715,"(2, 0, 1)","(1, 1, 1)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(2, 0, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
716,"(2, 0, 1)","(1, 1, 1)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(2, 0, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
717,"(2, 0, 1)","(1, 1, 1)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(2, 0, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
718,"(2, 0, 1)","(1, 1, 1)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(2, 0, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
719,"(1, 1, 1)","(1, 1, 1)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(3, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
720,"(1, 1, 1)","(1, 1, 1)","(2, 0, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 0)","(1, 1, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
721,"(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
722,"(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
723,"(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
724,"(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
725,"(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
726,"(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
727,"(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
728,"(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(1, 1, 0)","(3, 0, 2)","(1, 1, 1)"
729,"(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(1, 1, 0)","(3, 0, 2)","(1, 1, 1)"
730,"(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(1, 1, 0)","(2, 0, 1)","(1, 1, 1)"
731,"(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(1, 1, 0)","(1, 1, 1)","(1, 1, 1)"
