,BTC/USDT,ETH/USDT,XRP/USDT,LTC/USDT,LINK/USDT,DOGE/USDT,TRX/USDT,BCH/USDT,XMR/USDT,EOS/USDT
665,"(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(2, 1, 3)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 2)","(0, 1, 0)"
666,"(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 1)"
667,"(3, 2, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)"
668,"(1, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 1, 1)","(0, 1, 0)","(3, 0, 1)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(0, 1, 1)"
669,"(1, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(2, 0, 1)"
670,"(1, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 1)"
671,"(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)"
672,"(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)"
673,"(1, 1, 0)","(0, 1, 0)","(1, 0, 0)","(3, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
674,"(1, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 1)","(1, 0, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 0)"
675,"(1, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 2)","(1, 0, 0)","(2, 0, 1)","(0, 1, 2)","(1, 0, 0)"
676,"(1, 1, 0)","(0, 1, 1)","(3, 0, 1)","(3, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 0)"
677,"(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
678,"(1, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)"
679,"(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
680,"(0, 1, 0)","(1, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)"
681,"(1, 1, 0)","(1, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)"
682,"(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 0, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)"
683,"(0, 1, 0)","(2, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 1, 1)"
684,"(0, 1, 0)","(1, 1, 0)","(1, 0, 0)","(0, 1, 2)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(1, 1, 1)"
685,"(0, 1, 0)","(1, 0, 0)","(1, 1, 0)","(1, 0, 1)","(3, 0, 1)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(4, 0, 2)","(1, 0, 0)"
686,"(1, 1, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 1, 1)","(1, 0, 0)","(1, 1, 1)","(4, 0, 0)"
687,"(0, 1, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(0, 1, 0)","(3, 0, 1)","(1, 1, 1)","(1, 0, 0)"
688,"(0, 1, 1)","(1, 1, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(2, 1, 2)","(1, 0, 0)","(1, 0, 2)"
689,"(0, 1, 1)","(2, 1, 2)","(1, 0, 0)","(3, 0, 3)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(2, 1, 1)","(2, 0, 1)"
690,"(0, 1, 1)","(0, 1, 0)","(1, 0, 0)","(0, 1, 2)","(3, 0, 1)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 2)"
691,"(0, 1, 1)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 2)","(0, 1, 1)"
692,"(0, 1, 1)","(1, 1, 1)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(1, 0, 0)","(1, 1, 2)","(0, 1, 1)","(1, 0, 0)"
693,"(0, 1, 1)","(0, 1, 1)","(0, 1, 0)","(4, 0, 1)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)"
694,"(0, 1, 1)","(1, 1, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 1, 2)","(1, 0, 0)","(0, 1, 1)"
695,"(0, 1, 1)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(3, 0, 0)"
696,"(1, 1, 1)","(0, 1, 2)","(1, 0, 0)","(3, 0, 1)","(2, 0, 0)","(1, 1, 1)","(5, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 1)"
697,"(1, 1, 1)","(0, 1, 2)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(2, 0, 0)","(1, 1, 1)","(1, 0, 0)"
698,"(0, 1, 0)","(0, 1, 2)","(1, 0, 0)","(1, 1, 1)","(3, 0, 1)","(2, 0, 2)","(1, 1, 1)","(3, 0, 0)","(2, 0, 0)","(0, 1, 0)"
699,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(0, 1, 1)","(1, 0, 1)","(1, 0, 0)","(3, 0, 0)"
700,"(0, 1, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 3)","(2, 1, 2)","(1, 0, 0)","(2, 1, 2)","(1, 0, 0)","(1, 0, 1)"
701,"(0, 1, 1)","(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(1, 0, 3)","(2, 0, 0)","(0, 1, 0)","(3, 0, 2)","(1, 0, 0)","(1, 0, 1)"
702,"(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(3, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)"
703,"(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(2, 0, 0)"
704,"(1, 0, 2)","(2, 0, 0)","(0, 1, 0)","(3, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
705,"(1, 0, 0)","(1, 0, 0)","(0, 1, 4)","(1, 0, 1)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(2, 0, 1)"
706,"(0, 1, 1)","(1, 0, 0)","(3, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
707,"(3, 1, 2)","(0, 1, 0)","(1, 0, 2)","(2, 0, 2)","(0, 1, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(0, 1, 0)"
708,"(2, 1, 3)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(3, 1, 3)","(2, 0, 2)"
709,"(2, 1, 0)","(1, 0, 0)","(1, 0, 2)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
710,"(1, 0, 1)","(1, 0, 0)","(2, 1, 3)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(2, 1, 1)","(0, 1, 0)","(1, 1, 0)","(1, 0, 0)"
711,"(1, 0, 1)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(3, 0, 1)"
712,"(2, 0, 0)","(1, 0, 0)","(1, 0, 2)","(1, 0, 1)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)"
713,"(0, 0, 3)","(1, 0, 0)","(1, 0, 2)","(3, 0, 1)","(0, 1, 0)","(1, 0, 0)","(2, 1, 4)","(1, 1, 1)","(3, 0, 1)","(0, 1, 1)"
714,"(2, 0, 3)","(1, 0, 0)","(1, 0, 2)","(2, 0, 2)","(0, 1, 1)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
715,"(1, 0, 0)","(1, 0, 2)","(1, 0, 1)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(0, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
716,"(1, 0, 0)","(0, 1, 0)","(2, 1, 2)","(1, 0, 2)","(5, 0, 3)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)"
717,"(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(3, 0, 1)","(1, 1, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
718,"(1, 0, 0)","(1, 0, 2)","(2, 0, 0)","(1, 1, 0)","(0, 1, 0)","(1, 0, 1)","(2, 0, 1)","(0, 1, 5)","(0, 1, 0)","(1, 0, 1)"
719,"(1, 0, 0)","(0, 1, 0)","(2, 0, 0)","(3, 0, 3)","(1, 1, 0)","(2, 0, 0)","(3, 1, 3)","(1, 0, 0)","(0, 1, 0)","(1, 0, 1)"
720,"(3, 0, 1)","(1, 0, 0)","(0, 1, 1)","(3, 1, 3)","(0, 0, 3)","(1, 1, 0)","(1, 0, 0)","(1, 1, 0)","(2, 0, 0)","(2, 0, 0)"
721,"(2, 1, 2)","(6, 0, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 1, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)"
722,"(3, 0, 1)","(1, 0, 2)","(0, 1, 0)","(0, 1, 3)","(1, 0, 0)","(1, 0, 0)","(1, 1, 2)","(1, 1, 1)","(2, 0, 0)","(1, 0, 0)"
723,"(1, 0, 3)","(3, 0, 1)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
724,"(1, 0, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 2)","(2, 0, 5)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)"
725,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 3)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 1)"
726,"(0, 1, 1)","(3, 0, 2)","(1, 0, 0)","(0, 1, 0)","(3, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
727,"(0, 1, 1)","(2, 0, 1)","(3, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 5)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)"
728,"(0, 1, 0)","(1, 0, 0)","(2, 1, 1)","(1, 0, 1)","(2, 0, 0)","(2, 0, 3)","(1, 0, 0)","(1, 0, 0)","(2, 1, 1)","(0, 1, 0)"
729,"(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(3, 0, 1)","(1, 0, 0)","(3, 0, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)"
730,"(0, 2, 1)","(1, 0, 2)","(2, 0, 0)","(1, 1, 1)","(0, 1, 0)","(3, 0, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 1)","(2, 0, 1)"
731,"(5, 2, 1)","(2, 0, 0)","(0, 1, 0)","(3, 0, 2)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
732,"(0, 1, 0)","(2, 1, 4)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 1, 1)","(2, 0, 1)","(1, 0, 0)","(1, 1, 1)","(1, 1, 1)"
733,"(0, 1, 0)","(2, 1, 2)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(2, 0, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
734,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(3, 0, 0)","(1, 0, 0)","(2, 0, 0)","(3, 0, 1)","(1, 0, 2)","(1, 0, 0)","(0, 1, 0)"
735,"(0, 1, 0)","(1, 0, 2)","(1, 0, 0)","(3, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
736,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 0, 3)","(0, 1, 0)","(3, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)"
737,"(0, 1, 0)","(2, 1, 1)","(3, 0, 0)","(0, 1, 0)","(1, 0, 0)","(2, 0, 3)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
738,"(1, 0, 0)","(0, 1, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(0, 0, 3)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)"
739,"(2, 1, 1)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(3, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(0, 1, 0)","(1, 0, 0)"
740,"(0, 1, 1)","(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(3, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
741,"(2, 1, 1)","(2, 0, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(3, 0, 1)"
742,"(0, 1, 2)","(2, 1, 2)","(3, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
743,"(2, 1, 1)","(4, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 0, 3)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
744,"(4, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)"
745,"(1, 0, 2)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)"
746,"(0, 1, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 2)","(0, 1, 0)","(1, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 0, 3)"
747,"(0, 1, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(2, 0, 2)"
748,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 3)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
749,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)"
750,"(0, 1, 0)","(4, 0, 2)","(1, 0, 0)","(2, 0, 1)","(2, 1, 2)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(1, 0, 1)"
751,"(0, 1, 0)","(1, 0, 3)","(3, 0, 1)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)"
752,"(0, 1, 0)","(0, 1, 0)","(1, 0, 3)","(1, 0, 2)","(1, 0, 5)","(1, 1, 0)","(3, 0, 0)","(2, 0, 1)","(1, 0, 3)","(2, 0, 2)"
753,"(1, 0, 3)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 2)"
754,"(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 0, 3)","(2, 0, 0)","(1, 0, 0)","(2, 0, 0)","(3, 0, 1)","(1, 0, 0)","(1, 0, 0)"
755,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(3, 0, 3)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(3, 0, 1)","(0, 0, 3)","(1, 0, 3)"
756,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 1, 4)","(1, 0, 0)","(0, 1, 0)","(1, 0, 3)","(1, 0, 0)","(1, 0, 0)","(0, 1, 1)"
757,"(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 1, 1)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
758,"(0, 1, 0)","(1, 0, 0)","(3, 0, 1)","(2, 0, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(4, 0, 1)"
759,"(3, 0, 1)","(1, 1, 1)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(3, 0, 3)"
760,"(3, 0, 1)","(0, 1, 0)","(1, 1, 4)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)"
761,"(2, 0, 2)","(0, 1, 0)","(2, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 0)","(1, 0, 0)","(0, 1, 0)"
762,"(2, 0, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 1)"
763,"(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 0, 2)","(0, 1, 0)"
764,"(2, 0, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(3, 1, 1)","(0, 1, 3)","(2, 0, 1)","(0, 1, 0)","(1, 0, 0)"
765,"(2, 0, 2)","(0, 1, 0)","(1, 0, 0)","(2, 0, 1)","(2, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
766,"(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 2)","(1, 0, 1)","(1, 0, 0)"
767,"(3, 1, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(1, 0, 0)"
768,"(2, 0, 2)","(0, 1, 0)","(0, 1, 0)","(2, 1, 0)","(1, 0, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
769,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 3)","(1, 0, 3)","(1, 0, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 2)","(2, 1, 3)"
770,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 3)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(0, 1, 0)"
771,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 2)"
772,"(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 2)"
773,"(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
774,"(0, 1, 0)","(1, 1, 0)","(0, 1, 1)","(1, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)"
775,"(1, 0, 3)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
776,"(0, 1, 0)","(1, 2, 1)","(1, 2, 1)","(1, 0, 0)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(3, 0, 2)","(1, 0, 0)","(1, 0, 0)"
777,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)"
778,"(0, 1, 0)","(1, 0, 0)","(2, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 1, 1)","(2, 0, 2)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)"
779,"(0, 1, 0)","(1, 0, 0)","(1, 0, 1)","(0, 1, 0)","(1, 0, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
780,"(1, 0, 0)","(0, 1, 0)","(0, 1, 2)","(1, 0, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
781,"(1, 0, 0)","(1, 1, 3)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 1)","(1, 1, 1)","(1, 0, 0)"
782,"(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 1, 3)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 1)"
783,"(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(3, 0, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
784,"(1, 0, 0)","(0, 1, 0)","(2, 0, 1)","(0, 1, 1)","(0, 1, 0)","(2, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
785,"(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
786,"(1, 0, 2)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 2)"
787,"(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 1)","(2, 0, 2)","(1, 0, 0)","(2, 0, 0)","(1, 1, 0)","(0, 1, 0)","(1, 0, 0)"
788,"(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(1, 0, 0)","(1, 1, 0)","(2, 0, 0)","(1, 0, 0)","(2, 0, 2)","(0, 1, 0)","(2, 0, 0)"
789,"(3, 0, 0)","(1, 1, 1)","(0, 1, 2)","(2, 0, 2)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
790,"(3, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 0)","(0, 1, 1)","(2, 0, 0)","(0, 1, 1)","(2, 0, 0)","(1, 0, 0)"
791,"(1, 0, 1)","(1, 1, 1)","(0, 1, 0)","(1, 0, 0)","(1, 1, 0)","(2, 0, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)"
792,"(1, 0, 0)","(0, 1, 0)","(2, 0, 2)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)"
793,"(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
794,"(1, 0, 0)","(1, 0, 1)","(0, 1, 0)","(1, 0, 0)","(3, 0, 1)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(2, 1, 3)"
795,"(1, 0, 0)","(1, 0, 2)","(1, 1, 0)","(1, 1, 0)","(1, 0, 0)","(0, 1, 0)","(2, 0, 2)","(1, 1, 1)","(1, 0, 0)","(2, 0, 1)"
796,"(1, 0, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)"
797,"(1, 0, 0)","(6, 2, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
